TimeStamp,ch1,ch2,ch3,ch5,ch6
348681.4489,-374829.53,-374804.97,-111670.08,-171604.65,-127693.67
348681.4529,-364530.85,-364513.44,-121625.53,-157891.86,-141589.94
348681.4569,-358731.98,-360505.05,-110469.78,-166327.73,-138091.87
348681.4609,-365933.37,-369159.12,-80882.65,-191387.53,-118538.68
348681.4649,-379174.95,-381413.08,-74882.52,-201109.29,-106118.02
348681.4689,-374963.42,-375010.49,-111400.38,-171778.75,-127508.51
348681.4729,-364662.12,-364701.98,-121593.11,-157934.35,-141500.68
348681.4769,-358746.09,-360577.34,-110611.69,-166218.68,-138146.04
348681.4809,-365787.6,-369084.69,-81174.72,-191142.34,-118770.23
348681.4849,-379091.36,-381411.22,-74777.04,-201131.22,-106145.3
348681.4889,-375065.51,-375162.74,-111130.2,-171963.76,-127342.05
348681.4929,-364767.59,-364829.2,-121515.86,-157972.12,-141399.92
348681.4969,-358751.44,-360594.08,-110764.23,-166076.68,-138217.08
348681.5009,-365616.56,-368945.69,-81493.86,-190849.28,-119002.79
348681.5049,-378992.08,-381365.2,-74705.8,-201114.73,-106178.77
348681.5089,-375136.18,-375265.98,-110846.25,-172125.5,-127124.85
348681.5129,-364826.15,-364891.72,-121457.73,-157941.5,-141304.32
348681.5169,-358714.0,-360560.7,-110864.89,-165899.3,-138246.17
348681.5209,-365446.8,-368791.91,-81689.89,-190593.6,-119138.54
348681.5249,-378888.27,-381287.81,-74547.78,-201099.18,-106091.56
348681.5289,-375214.29,-375358.1,-110596.29,-172243.28,-126916.71
348681.5329,-364913.84,-364977.26,-121431.08,-157905.12,-141242.57
348681.5369,-358699.32,-360545.54,-110987.58,-165761.78,-138316.36
348681.5409,-365277.38,-368635.51,-81946.91,-190344.69,-119336.71
348681.5449,-378795.19,-381213.04,-74432.48,-201137.47,-106094.37
348681.5489,-375302.79,-375445.98,-110346.52,-172423.24,-126718.35
348681.5529,-365008.73,-365054.03,-121439.66,-157895.63,-141179.63
348681.5569,-358678.96,-360514.25,-111149.47,-165624.3,-138392.27
348681.5609,-365100.52,-368455.5,-82240.64,-190110.71,-119569.03
348681.5648,-378667.83,-381088.97,-74362.57,-201117.44,-106139.39
348681.5688,-375366.59,-375501.15,-110138.24,-172552.42,-126587.26
348681.5728,-365051.12,-365079.06,-121389.02,-157892.25,-141114.68
348681.5768,-358621.69,-360448.98,-111263.05,-165484.78,-138463.37
348681.5808,-364877.12,-368242.59,-82479.3,-189864.71,-119766.77
348681.5848,-378525.25,-380964.85,-74268.25,-201145.86,-106132.47
348681.5888,-375413.03,-375547.22,-109875.74,-172698.71,-126362.91
348681.5928,-365123.65,-365141.29,-121381.15,-157840.13,-141028.99
348681.5968,-358588.83,-360417.93,-111388.17,-165307.26,-138499.04
348681.6008,-364707.89,-368082.85,-82717.86,-189600.68,-119930.81
348681.6048,-378453.87,-380896.33,-74094.88,-201144.72,-106082.45
348681.6088,-375517.13,-375642.92,-109645.43,-172814.1,-126185.58
348681.6128,-365200.42,-365202.52,-121380.87,-157783.24,-140970.15
348681.6168,-358567.28,-360386.51,-111547.48,-165136.21,-138578.72
348681.6208,-364570.71,-367943.33,-82904.3,-189375.71,-120092.84
348681.6248,-378426.12,-380872.15,-73928.65,-201190.35,-106032.48
348681.6288,-375645.21,-375761.41,-109421.12,-172938.46,-125988.07
348681.6328,-365300.08,-365276.95,-121395.22,-157723.16,-140954.8
348681.6368,-358538.15,-360333.44,-111667.46,-164957.07,-138671.94
348681.6408,-364409.39,-367785.69,-83112.06,-189134.1,-120281.04
348681.6448,-378362.75,-380835.1,-73759.52,-201221.06,-105995.38
348681.6488,-375765.89,-375878.33,-109150.04,-173091.72,-125822.56
348681.6528,-365414.38,-365361.3,-121350.4,-157690.54,-140889.04
348681.6568,-358592.27,-360358.38,-111780.75,-164820.6,-138718.57
348681.6608,-364306.92,-367682.07,-83332.64,-188900.83,-120432.82
348681.6648,-378327.7,-380829.81,-73591.29,-201257.83,-105931.53
348681.6688,-375903.75,-376028.01,-108866.66,-173241.21,-125577.51
348681.6728,-365535.16,-365470.88,-121349.83,-157638.43,-140803.78
348681.6768,-358596.8,-360360.62,-111888.47,-164666.05,-138758.72
348681.6808,-364187.95,-367586.23,-83519.52,-188688.68,-120587.79
348681.6848,-378284.17,-380834.96,-73401.75,-201307.32,-105874.84
348681.6888,-376036.74,-376188.85,-108560.81,-173434.23,-125348.87
348681.6927,-365638.3,-365579.08,-121324.84,-157625.22,-140732.5
348681.6967,-358576.96,-360354.8,-112043.44,-164530.15,-138844.32
348681.7007,-363975.28,-367413.52,-83786.31,-188427.9,-120797.6
348681.7047,-378177.21,-380773.45,-73241.43,-201338.6,-105842.51
348681.7087,-376149.79,-376336.43,-108226.36,-173645.56,-125083.41
348681.7127,-365722.75,-365692.75,-121301.0,-157606.24,-140638.8
348681.7167,-358509.63,-360327.14,-112214.29,-164321.54,-138909.07
