TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
346953.0777,93.391,-326.899,951.234,2616.25,4506.25,-1321.25,71.44,-7.6,-384.56
346953.1276,123.22,-332.084,943.487,560.0,2747.5,-1461.25,65.36,-9.12,-367.84
346953.1776,117.303,-317.139,950.929,-1417.5,3360.0,-2660.0,62.32,-9.12,-387.6
346953.2276,117.425,-356.24,957.334,-1286.25,603.75,-5897.5,62.32,-4.56,-389.12
346953.2776,144.631,-337.086,946.598,-1190.0,813.75,-3500.0,62.32,-3.04,-384.56
346953.3276,131.577,-342.942,952.088,2091.25,4436.25,393.75,69.92,1.52,-375.44
346953.3776,117.974,-346.602,948.916,210.0,2196.25,-2047.5,69.92,-4.56,-375.44
346953.4276,131.699,-332.084,949.16,-52.5,1443.75,-2275.0,54.72,-10.64,-378.48
346953.4776,129.93,-349.896,945.439,192.5,2248.75,-1417.5,74.48,-9.12,-392.16
346953.5276,136.335,-332.633,946.781,516.25,2205.0,-271.25,68.4,-9.12,-387.6
346953.5776,131.699,-346.968,952.454,551.25,3036.25,-525.0,74.48,-12.16,-378.48
346953.6276,131.455,-329.156,945.012,-1120.0,3176.25,-1408.75,65.36,-4.56,-375.44
346953.6776,137.494,-325.13,947.269,-1408.75,2922.5,-2012.5,60.8,3.04,-364.8
346953.7276,140.422,-346.175,938.912,-5092.5,4821.25,-5748.75,65.36,-12.16,-383.04
346953.7776,136.274,-351.909,942.694,-3578.75,4375.0,-3998.75,44.08,-6.08,-384.56
346953.8276,124.135,-351.482,954.894,-1627.5,4296.25,-87.5,57.76,-10.64,-389.12
346953.8776,129.259,-357.582,945.378,-306.25,2537.5,-472.5,69.92,-10.64,-378.48
346953.9276,129.442,-351.482,945.317,612.5,2686.25,-1102.5,65.36,-10.64,-375.44
346953.9776,131.394,-333.182,943.731,-455.0,3001.25,-857.5,57.76,-19.76,-373.92
346954.0276,128.588,-347.822,941.23,-1977.5,2852.5,-420.0,65.36,-16.72,-383.04
346954.0776,133.285,-347.395,949.16,166.25,2292.5,-122.5,62.32,-3.04,-383.04
346954.1276,130.845,-350.872,940.559,-866.25,2817.5,498.75,71.44,-25.84,-386.08
346954.1776,135.847,-344.284,945.805,341.25,2975.0,-1592.5,60.8,0.0,-373.92
346954.2276,130.296,-357.216,944.28,-70.0,2756.25,-271.25,69.92,-16.72,-378.48
346954.2776,124.562,-345.077,941.352,568.75,2721.25,-87.5,65.36,-6.08,-372.4
346954.3276,132.37,-350.079,945.195,131.25,1828.75,656.25,57.76,-3.04,-367.84
346954.3776,135.847,-345.626,943.365,-245.0,2502.5,1522.5,51.68,0.0,-383.04
346954.4276,131.577,-356.301,941.352,-525.0,3115.0,-988.75,74.48,-4.56,-367.84
346954.4776,135.603,-350.689,949.526,-595.0,2082.5,-1067.5,69.92,-4.56,-386.08
346954.5276,138.897,-353.8,941.84,-175.0,2992.5,-577.5,59.28,-12.16,-370.88
346954.5776,128.466,-347.151,945.378,-376.25,3526.25,-892.5,60.8,-10.64,-373.92
346954.6276,126.941,-357.948,945.256,306.25,2948.75,-1925.0,66.88,-3.04,-367.84
346954.6776,132.065,-346.785,942.694,-638.75,2817.5,183.75,69.92,1.52,-376.96
346954.7276,125.843,-347.212,945.683,-822.5,1916.25,-393.75,74.48,-6.08,-378.48
346954.7776,135.969,-349.591,939.156,-542.5,1811.25,26.25,66.88,-7.6,-373.92
346954.8276,140.361,-349.652,941.596,262.5,2108.75,542.5,59.28,-15.2,-376.96
346954.8776,137.128,-345.87,950.075,-1093.75,2948.75,-665.0,66.88,-4.56,-381.52
346954.9278,135.603,-363.987,941.047,691.25,3675.0,-1225.0,59.28,-6.08,-380.0
346954.9776,123.281,-352.58,941.352,-735.0,3071.25,-253.75,66.88,1.52,-373.92
346955.0277,135.847,-355.935,946.659,437.5,2555.0,-96.25,68.4,0.0,-367.84
346955.0776,133.468,-349.164,940.071,-367.5,2913.75,-700.0,63.84,-10.64,-369.36
346955.1276,127.734,-355.386,944.463,-35.0,3123.75,-1583.75,53.2,3.04,-372.4
346955.1776,134.688,-350.384,943.365,-542.5,2196.25,-218.75,69.92,-3.04,-387.6
346955.2276,133.834,-354.837,940.742,140.0,2817.5,-1242.5,59.28,-6.08,-381.52
