TimeStamp,ch1,ch2,ch3,ch5,ch6
347009.5068,-179215.69,-316256.18,-68296.97,-70127.59,-47127.01
347009.5108,-205806.61,-356644.91,-68594.27,-91186.58,-46985.63
347009.5148,-224073.77,-388198.37,-69604.6,-89232.12,-43993.43
347009.5188,-208595.54,-366357.37,-69547.76,-71109.64,-43001.75
347009.5228,-185587.71,-329250.23,-68908.75,-61345.49,-44370.37
347009.5268,-178709.24,-314488.35,-68314.27,-69976.96,-47092.25
347009.5308,-205168.89,-354782.24,-68590.84,-91038.29,-46926.84
347009.5348,-223331.0,-386560.44,-69603.79,-89144.43,-43958.48
347009.5388,-207845.19,-364947.6,-69570.74,-71007.02,-42963.89
347009.5428,-184974.26,-327992.62,-68936.31,-61219.79,-44353.68
347009.5468,-178249.48,-313255.25,-68330.77,-69824.04,-47094.45
347009.5508,-204678.56,-353451.63,-68599.47,-90934.34,-46905.76
347009.5548,-222715.69,-385312.03,-69586.14,-89090.69,-43882.85
347009.5588,-207265.97,-363927.65,-69571.74,-70918.52,-42928.18
347009.5628,-184535.38,-327130.07,-68946.23,-61103.92,-44337.23
347009.5668,-177904.67,-312411.44,-68304.45,-69705.83,-47085.1
347009.5708,-204162.1,-352355.86,-68591.79,-90898.76,-46925.41
347009.5748,-221893.67,-384206.15,-69617.18,-89178.91,-43931.01
347009.5788,-206160.05,-362963.72,-69597.44,-70997.2,-42922.03
347009.5828,-183272.43,-326242.15,-68939.26,-61131.91,-44310.62
347009.5867,-176432.58,-311335.55,-68332.63,-69671.07,-47073.94
347009.5907,-202392.89,-351030.82,-68612.54,-90906.11,-46889.55
347009.5947,-220174.62,-382989.64,-69606.46,-89239.04,-43857.25
347009.5987,-204745.36,-361913.34,-69589.1,-71050.46,-42891.79
347009.6027,-182088.11,-325100.27,-68975.79,-61142.93,-44315.68
347009.6067,-175402.04,-309994.21,-68370.87,-69643.46,-47119.48
347009.6107,-201569.44,-349959.13,-68633.52,-90856.42,-46925.65
347009.6147,-219683.15,-382576.84,-69610.17,-89241.47,-43891.29
347009.6187,-204405.19,-361517.81,-69592.82,-71085.18,-42936.62
347009.6227,-181745.93,-324269.95,-68991.43,-61179.17,-44369.75
347009.6267,-175021.62,-308867.83,-68348.51,-69643.84,-47121.05
347009.6307,-201367.45,-349206.01,-68596.71,-90858.47,-46894.51
347009.6347,-219628.88,-382232.95,-69580.71,-89285.0,-43862.21
347009.6387,-204222.51,-361002.54,-69571.88,-71121.56,-42974.52
347009.6427,-181355.69,-323357.62,-68974.31,-61176.64,-44421.63
347009.6467,-174528.76,-307729.23,-68365.01,-69598.21,-47180.61
347009.6506,-200788.33,-348078.77,-68610.44,-90802.87,-46954.73
347009.6546,-218976.62,-381240.37,-69614.94,-89269.27,-43896.97
347009.6586,-203503.87,-360142.13,-69595.3,-71109.49,-42948.87
347009.6626,-180689.4,-322727.91,-68976.74,-61129.05,-44379.19
347009.6666,-173866.05,-307157.74,-68370.06,-69475.28,-47149.81
347009.6706,-199972.84,-347083.32,-68628.08,-90717.18,-46953.16
347009.6746,-218091.85,-380045.7,-69616.66,-89273.03,-43915.04
347009.6786,-202789.95,-359309.05,-69620.33,-71097.19,-42957.93
347009.6826,-180202.74,-322350.78,-69025.72,-61056.81,-44384.58
347009.6866,-173456.4,-306943.5,-68417.03,-69351.16,-47137.17
347009.6906,-199293.73,-346357.34,-68602.9,-90657.1,-46923.26
347009.6946,-217264.49,-379075.62,-69573.22,-89346.13,-43870.12
347009.6986,-202124.48,-358809.51,-69593.53,-71170.77,-42912.63
347009.7026,-179803.58,-322521.2,-68997.73,-61064.44,-44353.59
347009.7066,-173120.81,-307418.48,-68380.7,-69292.46,-47128.78
347009.7106,-198623.68,-346209.04,-68606.67,-90646.33,-46935.75
347009.7146,-216416.19,-378522.39,-69604.5,-89464.82,-43899.83
347009.7186,-201495.15,-358651.97,-69617.95,-71297.51,-42912.92
347009.7226,-179435.8,-322828.09,-68988.86,-61118.71,-44297.37
347009.7266,-172861.79,-307790.41,-68383.84,-69273.19,-47098.21
347009.7306,-198141.31,-346084.59,-68600.62,-90651.62,-46932.56
347009.7346,-215835.12,-378211.73,-69587.95,-89579.02,-43897.06
347009.7386,-201064.32,-358525.32,-69610.03,-71395.74,-42922.55
347009.7426,-179151.41,-322797.0,-69020.37,-61137.87,-44316.49
347009.7466,-172610.49,-307617.89,-68402.68,-69227.75,-47080.33
347009.7506,-197834.75,-345722.43,-68641.48,-90629.87,-46942.19
347009.7546,-215579.58,-377946.14,-69616.18,-89642.96,-43903.36
347009.7586,-200879.12,-358323.19,-69624.05,-71472.75,-42930.7
347009.7626,-178999.06,-322474.85,-69034.63,-61171.21,-44341.14
347009.7666,-172417.61,-307103.24,-68400.3,-69190.75,-47100.6
347009.7706,-197586.13,-345168.01,-68623.36,-90592.49,-46916.35
347009.7746,-215339.5,-377528.52,-69602.35,-89660.8,-43904.41
347009.7785,-200631.5,-357971.95,-69630.68,-71490.73,-42948.78
347009.7825,-178731.94,-322153.42,-69031.91,-61146.79,-44337.56
347009.7865,-172079.63,-306737.41,-68414.41,-69090.66,-47107.99
347009.7905,-197106.58,-344611.26,-68614.3,-90491.11,-46953.16
347009.7945,-214770.44,-376974.53,-69610.89,-89642.49,-43925.39
347009.7985,-200059.39,-357707.02,-69630.15,-71480.43,-42934.38
347009.8025,-178154.78,-322291.65,-68991.38,-61078.32,-44298.13
347009.8065,-171413.16,-307227.84,-68388.66,-68949.09,-47054.68
347009.8105,-196228.43,-345331.04,-68633.28,-90365.18,-46908.38
347009.8145,-213840.84,-378063.44,-69623.62,-89609.92,-43867.31
347009.8185,-199249.01,-359050.13,-69610.03,-71473.89,-42886.12
347009.8225,-177549.0,-323665.32,-68998.15,-61050.95,-44298.51
347009.8265,-170923.4,-308340.63,-68390.19,-68870.65,-47051.29
347009.8305,-195681.64,-345865.05,-68623.79,-90284.79,-46897.04
347009.8345,-213322.86,-378161.24,-69628.58,-89611.64,-43891.2
347009.8385,-198834.54,-358925.05,-69613.99,-71495.49,-42882.16
347009.8424,-177198.86,-323478.07,-69006.74,-61056.24,-44321.73
347009.8464,-170576.16,-308036.41,-68408.07,-68830.59,-47083.57
347009.8504,-195307.33,-345295.8,-68631.04,-90248.17,-46945.86
347009.8544,-212998.61,-377624.37,-69643.22,-89680.68,-43937.97
347009.8584,-198582.01,-358601.95,-69626.58,-71599.11,-42925.7
347009.8624,-177016.71,-323138.37,-69027.58,-61119.42,-44298.27
347009.8664,-170392.25,-307483.76,-68420.56,-68804.18,-47058.92
347009.8704,-195058.23,-344608.87,-68644.48,-90222.46,-46950.54
347009.8744,-212774.02,-377087.26,-69624.15,-89753.69,-43958.38
347009.8784,-198379.59,-358173.51,-69638.45,-71678.27,-42927.37
347009.8824,-176901.36,-322720.61,-69039.64,-61135.97,-44256.93
347009.8864,-170411.23,-306974.3,-68428.95,-68748.82,-47042.04
