TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
348860.9776,38.796,-99.064,1014.125,-437.5,2817.5,-218.75,80.56,-164.16,-497.04
348861.0276,43.493,-97.661,1010.77,236.25,2695.0,-367.5,91.2,-165.68,-475.76
348861.0776,36.722,-100.406,1013.088,210.0,2616.25,-892.5,77.52,-179.36,-478.8
348861.1276,39.833,-99.552,1009.306,376.25,2677.5,-1181.25,79.04,-168.72,-495.52
348861.1776,43.005,-89.914,1010.77,1443.75,2555.0,-332.5,77.52,-168.72,-475.76
348861.2276,38.613,-86.986,1012.051,-393.75,3088.75,-175.0,62.32,-162.64,-481.84
348861.2776,41.724,-102.175,1008.818,-988.75,2485.0,-8.75,79.04,-164.16,-478.8
348861.3276,40.199,-103.395,1011.868,140.0,2143.75,-743.75,86.64,-153.52,-489.44
348861.3776,44.042,-103.395,1013.637,901.25,2248.75,-385.0,79.04,-165.68,-481.84
348861.4276,44.164,-93.635,1010.587,1610.0,2633.75,481.25,66.88,-170.24,-466.64
348861.4776,45.323,-87.84,1007.903,1408.75,3053.75,131.25,68.4,-165.68,-490.96
348861.5276,39.894,-85.034,1011.563,1041.25,3193.75,-1058.75,62.32,-171.76,-492.48
348861.5776,45.018,-78.507,1009.611,315.0,2432.5,-1015.0,82.08,-168.72,-483.36
348861.6276,47.458,-84.363,1008.94,-490.0,2782.5,-673.75,82.08,-170.24,-481.84
348861.6776,39.833,-93.818,1010.099,-603.75,3543.75,-822.5,68.4,-173.28,-497.04
348861.7276,37.515,-95.953,1013.454,-367.5,3010.0,-1435.0,79.04,-170.24,-490.96
348861.7776,42.639,-95.465,1011.441,96.25,2975.0,-831.25,69.92,-182.4,-486.4
348861.8276,44.225,-91.012,1009.733,-96.25,3158.75,-227.5,63.84,-164.16,-478.8
348861.8776,43.371,-92.598,1008.757,218.75,3176.25,-595.0,60.8,-168.72,-490.96
348861.9276,39.223,-89.67,1009.123,236.25,2957.5,-1373.75,77.52,-171.76,-495.52
348861.9776,40.748,-93.452,1012.356,-498.75,2782.5,-1347.5,76.0,-174.8,-478.8
348862.0276,43.066,-92.72,1010.892,52.5,3167.5,-1190.0,76.0,-162.64,-487.92
348862.0776,42.7,-91.317,1008.879,516.25,3237.5,-1067.5,69.92,-173.28,-489.44
348862.1276,42.761,-85.827,1010.709,665.0,3613.75,-1155.0,86.64,-170.24,-475.76
348862.1776,39.894,-92.11,1008.208,-525.0,3080.0,-735.0,65.36,-177.84,-489.44
348862.2276,43.249,-88.084,1006.744,-551.25,3246.25,-883.75,77.52,-170.24,-487.92
348862.2776,40.565,-95.282,1010.099,-376.25,3220.0,-997.5,79.04,-161.12,-478.8
348862.3276,39.65,-90.219,1012.722,218.75,3062.5,-1277.5,79.04,-176.32,-487.92
