TimeStamp,ch1,ch2,ch3,ch5,ch6
347665.4671,-378171.3,-391892.81,-62451.04,-321334.02,-44178.49
347665.4711,-362987.75,-348254.29,-62526.42,-315640.92,-45958.43
347665.4751,-341791.62,-284246.81,-62577.11,-323839.37,-49042.04
347665.4791,-339847.27,-274114.93,-62190.59,-339726.2,-49616.2
347665.4831,-370521.88,-364999.39,-62053.21,-337831.73,-45558.22
347665.4871,-378311.73,-391588.69,-62463.67,-322563.93,-44238.81
347665.4911,-362650.77,-347783.7,-62542.78,-316378.92,-45955.62
347665.4951,-340953.34,-284499.44,-62583.41,-323986.38,-48963.89
347665.4991,-338953.34,-274815.12,-62192.07,-339940.64,-49600.32
347665.5031,-370159.81,-364593.6,-62063.56,-338584.8,-45615.44
347665.5071,-378143.88,-390849.78,-62477.98,-323273.74,-44230.13
347665.5111,-362181.18,-347572.27,-62544.93,-316617.57,-45893.87
347665.5151,-340047.21,-285046.47,-62577.21,-323858.2,-48918.3
347665.5191,-337910.64,-275391.23,-62183.72,-339897.63,-49592.31
347665.5231,-369629.09,-363800.86,-62048.16,-339028.07,-45634.8
347665.5271,-377905.99,-390048.84,-62475.64,-323789.4,-44187.36
347665.5311,-361698.53,-347404.62,-62551.79,-316789.24,-45780.62
347665.5351,-339132.02,-285616.91,-62557.99,-323655.74,-48823.17
347665.5391,-336835.52,-275937.54,-62149.72,-339705.79,-49623.88
347665.5431,-369120.45,-363412.33,-62037.67,-339210.84,-45764.07
347665.5471,-377598.9,-389279.32,-62482.08,-323964.92,-44286.35
347665.5511,-361108.78,-346860.31,-62550.17,-316700.64,-45845.13
347665.5551,-338344.9,-285949.5,-62570.53,-323487.03,-48855.6
347665.559,-336148.4,-276776.39,-62198.26,-339716.62,-49639.95
347665.563,-368674.8,-362976.74,-62087.21,-339252.75,-45735.7
347665.567,-377084.11,-388198.18,-62543.3,-323631.66,-44247.78
347665.571,-360566.56,-346481.56,-62651.12,-316203.73,-45855.34
347665.575,-338061.23,-287233.34,-62634.05,-323201.03,-48873.95
347665.579,-336102.29,-278762.9,-62284.33,-339819.66,-49718.77
347665.583,-368539.57,-364150.14,-62234.22,-339259.81,-45833.35
347665.587,-376346.35,-389690.06,-62652.17,-323228.49,-44279.06
347665.591,-359453.1,-350147.1,-62722.5,-315698.61,-45842.51
347665.595,-337047.66,-294088.83,-62725.5,-323076.57,-48940.04
347665.599,-335209.6,-288421.28,-62371.26,-340326.92,-49840.17
347665.603,-367457.58,-373717.5,-62294.01,-339666.6,-45821.05
347665.607,-375343.65,-396530.72,-62717.73,-322917.21,-44168.95
347665.611,-358875.03,-355329.65,-62759.45,-315090.22,-45794.16
347665.615,-337324.23,-298967.73,-62748.01,-322850.41,-48991.5
347665.619,-336434.74,-292307.51,-62410.31,-340700.29,-49917.04
347665.623,-368930.48,-375156.16,-62344.65,-339883.8,-45937.73
347665.627,-376501.56,-395454.88,-62748.68,-322521.11,-44262.13
347665.631,-359976.05,-353028.77,-62766.56,-314557.54,-45869.93
347665.635,-338832.51,-296591.89,-62754.3,-322666.49,-49085.67
347665.639,-338206.33,-289924.27,-62427.81,-340892.69,-50037.01
347665.643,-370232.67,-372170.68,-62390.91,-340010.97,-45964.34
347665.647,-377304.07,-392413.14,-62801.85,-322372.19,-44253.07
347665.651,-360615.25,-349768.73,-62799.94,-314279.93,-45884.23
347665.655,-339486.45,-293098.96,-62784.39,-322250.07,-49096.3
347665.659,-338650.93,-285905.25,-62437.16,-340453.81,-50070.58
347665.663,-370311.59,-368529.65,-62377.13,-339738.93,-45994.1
347665.667,-377347.28,-389943.22,-62785.68,-322140.06,-44275.34
347665.671,-360734.41,-347549.38,-62763.51,-313931.03,-45853.29
347665.675,-339711.23,-290262.69,-62735.47,-321874.13,-49040.75
347665.679,-338829.89,-282537.35,-62385.42,-340224.88,-50111.73
347665.683,-370152.61,-365535.49,-62351.62,-339583.15,-46064.24
347665.687,-377164.41,-387880.37,-62749.39,-321796.6,-44260.32
347665.691,-360822.53,-345750.23,-62755.45,-313557.71,-45863.35
347665.695,-340224.26,-288463.34,-62721.21,-321705.57,-49120.81
347665.699,-339546.48,-280909.76,-62370.64,-340358.2,-50172.38
347665.703,-370515.1,-364592.17,-62332.88,-339542.67,-46049.46
347665.707,-377161.98,-386777.11,-62749.68,-321349.99,-44229.08
347665.711,-360879.46,-344213.86,-62757.12,-313059.22,-45842.32
347665.715,-340692.61,-286737.43,-62710.53,-321571.67,-49119.0
347665.719,-340229.74,-279474.72,-62365.4,-340596.24,-50175.24
347665.723,-370694.97,-363694.04,-62351.66,-339436.48,-45972.21
347665.727,-376917.98,-385715.82,-62749.2,-320621.39,-44092.09
347665.731,-360804.79,-343009.08,-62724.07,-312348.83,-45768.7
347665.735,-341270.44,-286137.42,-62687.6,-321534.2,-49134.69
347665.739,-341093.91,-279295.0,-62366.68,-341212.5,-50249.44
347665.743,-370769.97,-363265.61,-62371.69,-339387.79,-45979.55
347665.747,-376328.32,-384408.38,-62748.73,-319650.74,-44043.98
347665.7509,-360448.83,-341774.12,-62721.07,-311487.04,-45721.3
347665.7549,-341625.11,-285685.05,-62666.76,-321573.96,-49139.08
347665.7589,-341777.27,-279571.47,-62328.54,-341909.26,-50275.81
347665.7629,-370808.31,-363588.09,-62334.35,-339287.42,-45877.18
347665.7669,-375857.59,-384188.98,-62716.68,-318656.72,-43894.73
347665.7709,-359998.94,-341002.17,-62657.08,-310650.24,-45672.71
347665.7749,-341410.82,-284642.73,-62625.94,-321315.33,-49175.27
347665.7789,-341626.83,-278482.71,-62327.68,-341964.33,-50309.62
347665.7829,-370649.76,-363813.16,-62333.45,-339157.72,-45866.92
347665.7869,-375712.44,-384941.72,-62702.23,-318370.95,-43866.88
347665.7909,-359790.46,-341107.74,-62659.03,-310352.74,-45655.35
347665.7949,-341044.85,-283686.62,-62630.85,-320947.4,-49165.64
347665.7989,-341116.61,-277118.67,-62313.42,-341613.38,-50263.12
347665.8029,-370421.26,-364188.0,-62297.97,-339053.15,-45787.91
347665.8069,-375638.67,-385943.46,-62673.43,-318392.03,-43824.53
347665.8109,-359483.86,-340927.12,-62637.67,-310286.89,-45615.49
347665.8149,-340513.41,-282374.27,-62610.49,-320730.34,-49101.64
347665.8189,-340460.87,-275372.39,-62292.77,-341382.88,-50232.23
347665.8229,-369995.45,-364000.46,-62276.08,-338908.19,-45818.81
347665.8269,-375421.57,-386572.93,-62684.64,-318257.51,-43830.83
347665.8309,-359258.98,-341096.35,-62653.36,-310125.96,-45594.89
347665.8349,-340107.82,-281309.5,-62599.67,-320622.01,-49090.01
347665.8389,-339906.83,-273618.54,-62280.76,-341370.72,-50245.0
347665.8429,-369592.42,-363359.11,-62265.02,-338888.54,-45808.13
347665.8469,-375148.91,-386737.68,-62675.29,-318065.63,-43806.13
347665.8509,-358955.04,-340782.16,-62641.77,-309932.46,-45594.27
347665.8549,-339890.76,-280568.92,-62601.24,-320645.42,-49081.43
347665.8589,-339831.39,-273102.94,-62282.86,-341677.71,-50227.89
347665.8629,-369484.66,-363754.46,-62267.88,-338936.66,-45740.51
347665.8669,-374813.7,-386726.19,-62652.74,-317660.8,-43724.35
347665.8709,-358552.69,-339942.21,-62624.41,-309520.0,-45563.04
347665.8749,-339703.41,-279445.63,-62592.75,-320655.81,-49102.98
347665.8788,-339892.38,-272519.76,-62272.56,-342029.8,-50292.21
347665.8828,-369491.38,-363904.85,-62296.97,-339095.82,-45772.41
347665.8868,-374680.04,-386820.65,-62654.36,-317450.56,-43691.21
347665.8908,-358493.94,-339799.4,-62596.9,-309305.13,-45507.63
347665.8948,-339863.91,-279358.85,-62554.13,-320625.72,-49085.67
347665.8988,-340015.64,-272027.62,-62262.26,-342165.18,-50313.96
347665.9028,-369514.94,-363718.12,-62266.69,-339174.6,-45737.22
347665.9068,-374703.93,-386757.52,-62634.43,-317439.21,-43646.53
347665.9108,-358625.12,-339804.5,-62600.0,-309272.99,-45508.1
347665.9148,-340050.31,-279158.91,-62580.21,-320597.35,-49104.98
347665.9188,-340151.49,-271584.26,-62284.33,-342175.05,-50313.81
347665.9228,-369708.2,-363944.38,-62256.25,-339248.89,-45747.19
347665.9268,-374976.68,-387352.75,-62653.36,-317479.98,-43639.09
347665.9308,-358858.2,-339841.98,-62607.39,-309266.22,-45488.65
347665.9348,-340228.22,-278631.05,-62573.06,-320524.3,-49080.33
347665.9388,-340191.98,-270492.78,-62263.11,-342147.72,-50295.17
347665.9428,-369818.4,-363474.79,-62251.38,-339341.11,-45744.09
347665.9468,-375251.39,-387507.68,-62645.25,-317562.14,-43642.57
347665.9508,-359112.31,-339852.95,-62624.65,-309247.63,-45475.73
347665.9548,-340535.92,-278736.15,-62586.84,-320486.15,-49076.66
347665.9588,-340497.58,-270669.35,-62263.16,-342175.29,-50332.36
347665.9628,-370060.68,-363450.19,-62241.66,-339439.62,-45781.47
347665.9668,-375462.77,-387317.99,-62673.96,-317601.58,-43661.84
347665.9708,-359315.87,-339481.35,-62643.92,-309265.17,-45524.6
347665.9748,-340854.26,-278919.21,-62569.63,-320495.74,-49079.09
347665.9788,-340744.06,-270835.15,-62260.73,-342218.87,-50296.12
347665.9828,-370228.95,-363246.39,-62234.22,-339564.94,-45775.23
347665.9868,-375771.66,-387551.07,-62635.52,-317715.54,-43649.15
347665.9908,-359709.02,-340206.47,-62606.91,-309303.65,-45461.28
347665.9948,-341191.9,-279697.02,-62576.73,-320511.86,-49034.89
347665.9988,-340901.51,-271142.32,-62258.2,-342282.34,-50307.8
347666.0028,-370309.92,-362796.87,-62249.19,-339685.81,-45746.19
