TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
348940.1276,62.403,-46.97,1012.844,-140.0,3430.0,-971.25,59.28,-173.28,-484.88
348940.1776,61.915,-38.918,1014.735,901.25,3281.25,-1050.0,69.92,-185.44,-498.56
348940.2276,55.388,-35.99,1012.417,-411.25,3543.75,-1172.5,76.0,-179.36,-498.56
348940.2776,60.512,-43.981,1008.025,-350.0,2966.25,-647.5,68.4,-177.84,-478.8
348940.3276,58.316,-45.14,1012.661,-673.75,2870.0,-323.75,69.92,-180.88,-484.88
348940.3776,57.828,-46.177,1015.711,26.25,2887.5,-192.5,59.28,-185.44,-490.96
348940.4276,53.314,-43.737,1015.223,-770.0,2870.0,-358.75,69.92,-177.84,-495.52
348940.4776,58.499,-43.31,1012.051,96.25,2808.75,-525.0,62.32,-179.36,-487.92
348940.5276,56.242,-41.114,1013.881,-271.25,2817.5,-665.0,69.92,-171.76,-486.4
348940.5776,58.804,-41.236,1013.271,-1111.25,2633.75,-210.0,69.92,-176.32,-489.44
348940.6276,60.695,-49.959,1013.393,-1207.5,2896.25,-262.5,79.04,-171.76,-483.36
348940.6776,57.401,-49.044,1012.783,-297.5,3298.75,-813.75,71.44,-185.44,-506.16
348940.7276,54.351,-47.153,1012.478,148.75,2738.75,-1198.75,54.72,-180.88,-484.88
348940.7776,57.401,-40.443,1011.258,-332.5,1986.25,-656.25,56.24,-188.48,-503.12
348940.8276,59.902,-43.249,1013.576,-962.5,2371.25,78.75,76.0,-182.4,-477.28
348940.8776,60.085,-47.763,1013.576,-612.5,2380.0,157.5,57.76,-177.84,-469.68
348940.9276,60.939,-50.264,1016.138,-498.75,2187.5,-691.25,69.92,-176.32,-494.0
348940.9776,60.512,-48.861,1016.26,-533.75,2056.25,-787.5,74.48,-183.92,-497.04
348941.0276,64.172,-54.229,1014.125,-463.75,2152.5,-463.75,62.32,-174.8,-490.96
348941.0776,67.161,-52.765,1009.977,113.75,2730.0,-78.75,62.32,-170.24,-490.96
348941.1276,64.233,-41.053,1013.271,551.25,3071.25,-630.0,63.84,-174.8,-494.0
348941.1776,63.074,-48.739,1011.746,-936.25,2502.5,-700.0,69.92,-176.32,-475.76
348941.2276,62.952,-49.654,1007.842,-455.0,2555.0,-498.75,60.8,-174.8,-494.0
348941.2776,64.111,-59.536,1014.918,-778.75,2721.25,-560.0,50.16,-173.28,-506.16
348941.3276,62.525,-56.364,1016.87,166.25,2896.25,-708.75,66.88,-165.68,-501.6
348941.3776,60.634,-51.118,1011.502,647.5,2126.25,-691.25,54.72,-179.36,-477.28
348941.4276,64.782,-46.604,1010.526,735.0,2808.75,-848.75,56.24,-185.44,-492.48
